ID,order_id,payment_sequential,payment_type,payment_installments,payment_value
37127,36381,1,credit_card,10,131.51
37128,36382,1,boleto,1,68.52
37129,36383,1,credit_card,6,305.98
37130,36384,1,credit_card,6,123.76
37131,36385,1,credit_card,10,1961.00
37132,36386,1,credit_card,10,250.87
37133,36387,1,credit_card,4,70.90
37134,36388,1,credit_card,2,47.59
37135,36389,1,credit_card,15,211.88
37136,36390,1,credit_card,5,91.66
37137,36391,1,credit_card,2,55.53
37138,36392,1,credit_card,1,156.44
37139,36393,1,credit_card,3,71.71
37140,36394,1,credit_card,2,138.15
37141,36395,1,credit_card,4,166.67
37142,36396,1,boleto,1,56.16
37143,36397,1,credit_card,1,120.48
37144,36398,1,credit_card,1,118.25
37145,36399,1,credit_card,2,177.12
37146,36400,1,credit_card,8,148.04
37147,36401,1,credit_card,1,161.86
37148,36402,1,credit_card,1,69.61
37149,36403,1,credit_card,4,126.00
37150,36404,1,boleto,1,112.97
37151,36405,1,boleto,1,753.94
37152,36406,1,credit_card,1,433.13
37153,36407,1,credit_card,1,77.39
37154,36408,1,credit_card,5,463.15
37155,36409,1,boleto,1,71.14
37156,36410,1,boleto,1,35.09
37157,36411,1,credit_card,1,164.60
37158,36412,1,credit_card,5,145.56
37159,36413,1,credit_card,1,45.21
37160,36414,1,credit_card,1,113.43
37161,36415,1,debit_card,1,68.63
37162,36416,1,boleto,1,33.75
37163,36417,1,credit_card,3,102.57
37164,36418,1,credit_card,10,209.78
37165,36419,1,credit_card,2,165.04
37166,36420,1,credit_card,6,147.85
37167,36421,1,credit_card,4,54.05
37168,36422,1,boleto,1,229.65
37169,36423,1,credit_card,6,327.70
37170,36424,1,credit_card,5,229.07
37171,36425,1,credit_card,4,41.94
37172,36426,2,voucher,1,100.00
37173,36427,1,credit_card,1,56.78
37174,36428,1,credit_card,6,139.01
37175,36429,1,credit_card,2,117.78
37176,36430,1,boleto,1,122.78
37177,36431,1,credit_card,5,92.50
37178,36432,1,credit_card,1,62.64
37179,36433,1,boleto,1,1541.70
37180,36434,1,credit_card,10,142.53
37181,36435,1,boleto,1,39.01
37182,36436,1,credit_card,1,71.53
37183,36437,1,credit_card,1,63.61
37184,36438,1,voucher,1,37.55
37185,36439,1,boleto,1,148.33
37186,36440,1,credit_card,2,140.49
37187,36441,1,credit_card,1,189.98
37188,36442,2,credit_card,3,82.29
37189,36443,1,credit_card,1,29.38
37190,36444,1,credit_card,4,99.24
37191,36445,1,credit_card,3,73.77
37192,36446,1,credit_card,2,106.06
37193,36447,1,credit_card,1,76.98
37194,36448,1,credit_card,1,161.53
37195,36449,1,credit_card,2,68.18
37196,36450,1,credit_card,1,44.62
37197,36451,1,credit_card,6,178.47
37198,36452,1,credit_card,6,68.44
37199,36453,1,credit_card,2,128.02
37200,36454,1,boleto,1,129.64
37201,36455,1,boleto,1,55.10
37202,36456,1,credit_card,1,27.30
37203,36457,1,voucher,1,141.13
37204,36458,1,credit_card,1,55.36
37205,36459,2,voucher,1,20.00
37206,36460,2,voucher,1,56.38
37207,36461,1,credit_card,2,57.60
37208,36462,1,boleto,1,48.13
37209,36463,1,credit_card,10,470.02
37210,36464,1,credit_card,6,554.40
37211,36465,1,credit_card,1,100.04
37212,36466,1,credit_card,5,119.48
37213,36467,1,credit_card,5,418.17
37214,36468,1,credit_card,4,133.40
37215,36469,1,boleto,1,39.16
37216,36470,1,credit_card,1,92.84
37217,36471,1,credit_card,10,120.79
37218,36472,1,boleto,1,112.58
37219,36473,1,credit_card,5,51.50
37220,36474,1,credit_card,7,78.71
37221,36475,1,credit_card,1,60.01
37222,36476,1,boleto,1,520.75
37223,36477,1,credit_card,6,90.05
37224,36478,2,voucher,1,56.60
37225,36479,1,boleto,1,28.07
37226,36480,1,boleto,1,23.38
37227,36481,1,credit_card,1,60.76
37228,36482,1,credit_card,4,82.61
37229,36483,1,credit_card,10,336.71
37230,10421,3,voucher,1,21.37
37231,36484,1,credit_card,3,140.04
37232,36485,1,credit_card,1,75.07
37233,36486,1,voucher,1,99.80
37234,36487,1,credit_card,1,56.36
37235,36488,1,credit_card,1,60.95
37236,36489,1,credit_card,4,181.68
37237,36490,1,credit_card,4,129.32
37238,36491,1,credit_card,10,154.17
37239,36492,1,credit_card,8,234.19
37240,36493,1,credit_card,2,107.76
37241,36494,1,credit_card,1,97.13
37242,36495,1,credit_card,1,33.33
37243,36496,1,credit_card,1,141.31
37244,36497,1,debit_card,1,36.49
37245,36498,1,credit_card,8,119.76
37246,36499,1,credit_card,1,139.62
37247,36500,1,credit_card,9,159.94
37248,36501,1,credit_card,1,14.42
37249,36502,1,credit_card,1,186.79
37250,36503,1,credit_card,1,35.68
37251,36504,1,boleto,1,83.23
37252,36505,1,boleto,1,30.09
37253,36506,1,credit_card,1,98.95
37254,36507,1,credit_card,3,87.96
37255,36508,1,credit_card,3,72.88
37256,36509,1,credit_card,1,68.02
37257,36510,1,credit_card,1,36.39
37258,36511,1,credit_card,1,42.17
37259,36512,1,credit_card,1,86.15
37260,36513,1,credit_card,1,24.27
37261,15180,2,voucher,1,52.10
37262,36514,1,credit_card,4,222.97
37263,5394,1,credit_card,1,3.22
37264,36515,1,credit_card,4,95.61
37265,36516,1,credit_card,10,223.14
37266,36517,1,credit_card,1,87.64
37267,36518,1,credit_card,3,278.43
37268,16591,7,voucher,1,12.53
37269,36519,1,credit_card,1,54.13
37270,36520,1,credit_card,3,219.40
37271,36521,1,credit_card,1,31.51
37272,36522,1,credit_card,5,56.01
37273,36523,1,boleto,1,39.26
37274,36524,1,boleto,1,33.99
37275,36525,1,credit_card,10,170.29
37276,36526,1,credit_card,1,61.60
37277,36527,1,credit_card,3,87.23
37278,36528,1,credit_card,1,62.63
37279,36529,1,credit_card,1,224.71
37280,36530,1,credit_card,1,221.82
37281,36531,1,boleto,1,127.75
37282,36532,1,credit_card,6,63.35
37283,36533,1,credit_card,6,65.62
37284,36534,1,debit_card,1,84.78
37285,36535,1,credit_card,1,29.95
37286,36536,2,voucher,1,13.58
37287,36537,1,credit_card,5,71.15
37288,36538,2,voucher,1,62.98
37289,36539,1,credit_card,2,99.80
37290,36540,1,credit_card,8,87.11
37291,36541,1,credit_card,1,72.26
37292,36542,1,credit_card,1,93.58
37293,36543,1,credit_card,7,74.05
37294,36544,1,boleto,1,64.53
37295,36545,1,credit_card,1,42.77
37296,36546,1,boleto,1,60.78
37297,36547,1,boleto,1,215.14
37298,36548,1,credit_card,3,76.08
37299,36549,1,credit_card,1,97.81
37300,36550,1,credit_card,1,60.00
37301,36551,1,credit_card,4,48.72
37302,36552,1,credit_card,10,749.64
37303,36553,1,credit_card,4,50.53
37304,36554,1,credit_card,5,396.23
37305,36555,1,boleto,1,167.83
37306,36556,1,credit_card,10,187.43
37307,36557,1,credit_card,1,127.53
37308,36558,1,credit_card,1,176.72
37309,36559,1,credit_card,2,107.82
37310,36560,1,credit_card,10,176.02
37311,36561,1,credit_card,8,399.68
37312,36562,1,boleto,1,35.00
37313,36563,1,boleto,1,255.33
37314,36564,1,credit_card,1,30.01
37315,36565,1,boleto,1,82.73
37316,36566,1,credit_card,1,31.94
37317,36567,1,credit_card,2,153.39
37318,36568,1,debit_card,1,67.62
37319,36569,1,credit_card,1,69.33
37320,36570,1,boleto,1,242.37
37321,36571,1,boleto,1,56.96
37322,36572,1,boleto,1,157.51
37323,2905,1,credit_card,1,50.89
37324,36573,1,boleto,1,50.10
37325,36574,1,credit_card,3,66.94
37326,36575,1,credit_card,3,46.43
37327,36576,1,voucher,1,92.19
37328,36577,1,boleto,1,61.01
37329,36578,1,credit_card,10,2207.98
37330,36579,1,boleto,1,25.32
37331,36580,2,credit_card,10,512.88
37332,36581,1,credit_card,1,87.03
37333,36582,1,boleto,1,90.30
37334,36583,1,credit_card,2,45.25
37335,36584,1,credit_card,3,218.27
37336,36585,1,credit_card,10,538.47
37337,36586,1,credit_card,5,1175.58
37338,36587,1,credit_card,2,39.09
37339,36588,1,credit_card,2,173.49
37340,36589,1,boleto,1,133.84
37341,36590,1,credit_card,7,182.62
37342,36591,1,credit_card,5,101.46
37343,36592,1,credit_card,1,219.06
37344,36593,1,credit_card,3,52.10
37345,36594,1,boleto,1,95.50
37346,36595,1,credit_card,6,61.84
37347,36596,1,boleto,1,211.44
37348,36597,1,boleto,1,172.05
37349,36598,1,credit_card,1,38.28
37350,36599,1,credit_card,4,111.02
37351,36600,1,credit_card,1,118.01
37352,36601,1,credit_card,2,113.56
37353,36602,1,credit_card,1,71.53
37354,36603,2,voucher,1,100.00
37355,36604,1,credit_card,1,82.92
37356,36605,1,credit_card,2,167.07
37357,36606,1,credit_card,3,39.62
37358,36607,1,boleto,1,153.20
37359,36608,1,credit_card,13,278.00
37360,36609,1,boleto,1,48.01
37361,36610,1,credit_card,18,455.22
37362,36611,1,credit_card,3,123.18
37363,36612,1,credit_card,5,130.91
37364,36613,1,boleto,1,159.09
37365,36614,1,credit_card,5,93.48
37366,36615,1,credit_card,4,47.44
37367,36616,1,credit_card,3,138.62
37368,36617,1,credit_card,1,160.54
37369,36618,1,boleto,1,297.76
37370,36619,1,credit_card,2,42.78
37371,36620,1,credit_card,4,80.11
37372,36621,1,boleto,1,43.00
37373,36622,1,credit_card,10,1052.14
37374,36623,1,credit_card,2,53.49
37375,31160,1,credit_card,1,9.10
37376,36624,1,debit_card,1,42.78
37377,33400,1,credit_card,5,600.00
37378,36625,1,credit_card,8,255.97
37379,36626,1,boleto,1,62.74
37380,36627,1,boleto,1,145.14
37381,36628,1,credit_card,2,117.96
37382,36629,1,credit_card,4,192.64
37383,36630,1,credit_card,4,162.91
37384,36631,1,boleto,1,137.60
37385,36632,1,credit_card,1,56.05
37386,36633,1,credit_card,5,249.67
37387,36634,1,credit_card,1,67.50
37388,36635,1,credit_card,1,173.86
37389,36636,1,boleto,1,36.77
37390,36637,1,boleto,1,208.34
37391,36638,1,credit_card,4,99.65
37392,36639,1,credit_card,1,45.62
37393,36640,1,credit_card,1,38.37
37394,36641,1,boleto,1,239.64
37395,36642,1,credit_card,2,198.04
37396,36643,1,credit_card,10,184.93
37397,36644,1,credit_card,1,110.16
37398,36645,1,credit_card,2,167.59
37399,36646,1,credit_card,2,202.06
37400,36647,1,credit_card,1,213.77
37401,36648,1,credit_card,7,349.69
37402,36649,1,credit_card,3,224.70
37403,36650,1,boleto,1,161.67
37404,36651,1,credit_card,5,57.98
37405,36652,1,credit_card,1,72.72
37406,36653,1,credit_card,1,47.80
37407,36654,1,credit_card,1,39.75
37408,36655,1,credit_card,3,177.05
37409,36656,1,credit_card,7,75.53
37410,36657,1,boleto,1,99.70
37411,36658,1,boleto,1,95.99
37412,36659,1,credit_card,2,123.97
37413,36660,1,debit_card,1,2155.35
37414,36661,1,credit_card,2,235.39
37415,36662,1,credit_card,7,719.86
37416,36663,1,boleto,1,56.78
37417,36664,1,credit_card,10,121.39
37418,36665,1,credit_card,2,50.02
37419,36666,1,credit_card,1,13.05
37420,36667,1,credit_card,2,155.05
37421,36668,1,credit_card,6,115.35
37422,36669,1,credit_card,2,118.49
37423,36670,1,credit_card,1,146.51
37424,36671,1,credit_card,4,44.02
37425,36672,1,credit_card,10,155.36
37426,36673,1,boleto,1,92.99
37427,36674,1,debit_card,1,67.44
37428,36675,1,credit_card,2,64.42
37429,32086,2,voucher,1,13.18
37430,36676,1,credit_card,7,72.48
37431,36677,1,credit_card,3,186.60
37432,36678,1,credit_card,1,28.78
37433,36679,1,credit_card,4,42.76
37434,36680,1,credit_card,7,73.15
37435,36681,1,credit_card,1,283.65
37436,36682,1,credit_card,1,35.17
37437,36683,1,credit_card,3,72.90
37438,36684,1,credit_card,8,362.42
37439,36685,1,boleto,1,131.35
37440,36686,1,credit_card,1,39.41
37441,36687,1,credit_card,3,336.89
37442,36688,1,credit_card,1,126.64
37443,36689,1,credit_card,5,51.79
37444,36690,2,credit_card,7,75.79
37445,36691,1,credit_card,2,60.85
37446,36692,1,credit_card,1,73.54
37447,36693,1,boleto,1,142.43
37448,36694,1,credit_card,1,37.22
37449,36695,1,credit_card,2,73.27
37450,36696,1,credit_card,5,56.60
37451,36697,1,credit_card,4,203.81
37452,36698,1,credit_card,5,57.98
37453,21702,4,voucher,1,0.11
37454,36699,2,voucher,1,100.00
37455,36700,1,credit_card,5,236.65
37456,36701,1,credit_card,4,202.40
37457,36702,1,credit_card,2,98.88
37458,36703,1,boleto,1,67.10
37459,36704,1,credit_card,8,308.13
37460,36705,1,credit_card,10,207.57
37461,36706,1,credit_card,1,101.63
37462,36707,1,debit_card,1,47.01
37463,36708,1,credit_card,2,46.53
37464,36709,1,credit_card,1,58.37
37465,36710,1,credit_card,1,48.70
37466,753,1,credit_card,2,59.08
37467,13309,1,credit_card,1,5.46
37468,36711,1,credit_card,10,320.91
37469,32363,1,voucher,1,0.17
37470,36712,1,boleto,1,36.69
37471,36713,1,credit_card,1,127.67
37472,36714,1,credit_card,4,164.38
37473,36715,1,credit_card,3,159.68
37474,36716,1,credit_card,2,83.69
37475,36717,1,boleto,1,100.23
37476,36718,1,credit_card,2,83.87
37477,36719,1,credit_card,1,129.47
37478,36720,1,credit_card,6,177.34
37479,36721,1,boleto,1,208.74
37480,36722,1,credit_card,1,54.73
37481,36723,1,credit_card,1,74.07
37482,36724,1,debit_card,1,185.94
37483,36725,1,boleto,1,116.24
37484,36726,1,credit_card,2,95.21
37485,36727,1,credit_card,1,96.02
37486,36728,1,credit_card,1,49.29
37487,36729,1,credit_card,3,43.17
37488,36730,1,boleto,1,51.39
37489,36731,1,boleto,1,115.79
37490,36732,1,credit_card,1,23.36
37491,36733,1,credit_card,3,226.24
37492,36734,1,credit_card,5,53.90
37493,36735,1,credit_card,1,163.00
37494,36736,1,boleto,1,78.35
37495,36737,1,credit_card,3,36.75
37496,36738,1,credit_card,6,60.10
37497,36739,1,credit_card,1,141.53
37498,36740,1,credit_card,4,230.75
37499,36741,1,boleto,1,89.58
37500,36742,1,boleto,1,229.79
37501,36743,1,boleto,1,36.52
37502,36744,1,credit_card,2,157.32
37503,36745,1,boleto,1,202.56
37504,36746,1,credit_card,7,146.84
37505,36747,1,credit_card,1,466.90
37506,36748,1,credit_card,2,26.75
37507,36749,1,credit_card,8,221.79
37508,31791,1,credit_card,10,219.57
37509,36750,2,voucher,1,30.00
37510,36751,1,boleto,1,140.08
37511,36752,1,credit_card,1,55.67
37512,36753,1,credit_card,1,25.50
37513,36754,1,boleto,1,45.31
37514,36755,1,debit_card,1,48.21
37515,36756,1,boleto,1,48.62
37516,36757,1,credit_card,5,171.70
37517,36758,1,credit_card,2,132.44
37518,36759,1,boleto,1,286.45
37519,36760,1,boleto,1,83.30
37520,36761,2,voucher,1,54.01
37521,36762,1,boleto,1,137.47
37522,36763,1,credit_card,3,77.37
37523,36764,1,credit_card,4,47.52
37524,36765,1,boleto,1,40.09
37525,36766,1,debit_card,1,114.33
37526,36767,1,credit_card,3,63.65
37527,36768,1,credit_card,6,325.01
37528,36769,1,credit_card,3,106.76
37529,36770,1,credit_card,3,133.57
37530,36771,1,credit_card,2,98.62
37531,36772,1,boleto,1,53.72
37532,36773,1,credit_card,1,16.95
37533,36774,1,credit_card,1,320.67
37534,36775,1,credit_card,8,596.86
37535,36776,1,debit_card,1,48.83
37536,36777,1,credit_card,1,20.03
37537,36778,1,credit_card,2,149.65
37538,36779,1,boleto,1,65.00
37539,36780,1,boleto,1,168.06
37540,36781,1,credit_card,4,165.80
37541,36782,1,boleto,1,43.00
37542,36783,1,credit_card,8,257.94
37543,36784,1,credit_card,1,46.00
37544,36785,1,credit_card,5,75.25
37545,36786,1,credit_card,3,138.75
37546,36787,1,boleto,1,48.10
37547,36788,1,credit_card,4,49.40
37548,36789,1,credit_card,3,477.61
37549,36790,1,boleto,1,37.37
37550,36791,1,credit_card,4,292.24
37551,36792,1,credit_card,2,119.48
37552,36793,1,boleto,1,111.82
37553,36794,1,credit_card,10,737.44
37554,36795,1,credit_card,1,37.60
37555,36796,1,credit_card,2,69.33
37556,36797,1,credit_card,5,351.22
37557,36798,1,credit_card,3,62.25
37558,36799,1,credit_card,12,456.16
37559,36800,1,credit_card,2,202.05
37560,36801,1,credit_card,10,2092.86
37561,36802,1,boleto,1,121.27
37562,36803,1,credit_card,8,266.50
37563,36804,1,boleto,1,170.18
37564,36805,1,credit_card,1,90.83
37565,36806,1,credit_card,3,239.50
37566,36807,1,boleto,1,585.95
37567,36808,1,credit_card,4,48.83
37568,36809,1,boleto,1,27.09
37569,36810,1,credit_card,8,1479.51
37570,4440,2,voucher,1,604.31
37571,36811,1,credit_card,2,39.39
37572,36812,1,boleto,1,43.10
37573,36813,1,credit_card,1,75.29
37574,36814,1,boleto,1,57.77
37575,36815,1,credit_card,1,93.30
37576,36816,1,credit_card,8,558.53
37577,36817,1,credit_card,10,656.55
37578,36818,1,credit_card,10,315.24
37579,36819,1,credit_card,8,86.15
37580,36820,1,credit_card,5,153.27
37581,36821,1,credit_card,5,56.43
37582,36822,1,credit_card,4,72.14
37583,36823,1,credit_card,4,240.74
37584,36824,1,boleto,1,67.02
37585,36825,1,credit_card,1,235.64
37586,36826,1,credit_card,1,14.72
37587,36827,1,credit_card,1,17.68
37588,36828,1,boleto,1,78.83
37589,36829,1,boleto,1,51.54
37590,36830,1,credit_card,6,200.02
37591,36831,1,credit_card,8,553.53
37592,36832,1,boleto,1,44.78
37593,36833,1,credit_card,2,62.11
37594,36834,1,credit_card,2,42.50
37595,36835,1,credit_card,1,177.59
37596,36836,1,debit_card,1,59.73
37597,36837,1,credit_card,10,129.89
37598,36838,1,credit_card,3,158.47
37599,36839,1,credit_card,4,77.52
37600,36840,1,credit_card,1,152.48
37601,36841,1,credit_card,8,173.86
37602,36842,1,credit_card,1,115.81
37603,36843,1,boleto,1,32.29
37604,36844,1,credit_card,1,58.78
37605,36845,1,credit_card,1,87.63
37606,36846,1,credit_card,1,27.77
37607,36847,1,credit_card,1,65.74
37608,36848,1,credit_card,2,92.50
37609,36849,1,credit_card,1,85.59
37610,36850,1,credit_card,6,79.14
37611,36851,1,credit_card,2,25.78
37612,36852,1,credit_card,1,117.96
37613,36853,1,credit_card,3,162.96
37614,36854,1,voucher,1,170.82
37615,36855,1,credit_card,6,136.44
37616,36856,1,credit_card,3,170.87
37617,36857,1,credit_card,9,449.29
37618,36858,1,credit_card,8,82.88
37619,36859,1,credit_card,1,63.23
37620,36860,1,credit_card,1,47.78
37621,36861,1,boleto,1,232.27
37622,36862,1,credit_card,10,2029.62
37623,36863,1,credit_card,1,133.08
37624,36864,1,credit_card,4,41.19
37625,36865,1,credit_card,1,190.22
37626,36866,1,credit_card,1,29.35
37627,36867,1,credit_card,4,148.20
37628,36868,1,credit_card,1,45.61
37629,36869,1,credit_card,3,91.97
37630,36870,1,voucher,1,78.95
37631,36871,1,debit_card,1,62.92
37632,22108,2,credit_card,1,131.18
37633,36872,1,credit_card,1,66.06
37634,36873,1,credit_card,2,132.03
37635,36874,1,boleto,1,236.29
37636,36875,1,credit_card,3,311.91
37637,36876,1,boleto,1,110.71
37638,9491,2,voucher,1,100.00
37639,36877,1,credit_card,4,65.35
37640,36878,1,credit_card,2,81.51
37641,36879,1,credit_card,1,212.41
37642,36880,1,credit_card,3,86.25
37643,36881,1,boleto,1,122.00
37644,36882,1,boleto,1,87.28
37645,36883,1,boleto,1,127.41
37646,36884,1,credit_card,3,202.68
37647,36885,1,credit_card,1,33.08
37648,36886,1,credit_card,2,57.09
37649,36887,1,debit_card,1,102.53
37650,8634,2,voucher,1,83.83
37651,36888,1,credit_card,1,156.72
37652,33161,2,voucher,1,50.00
37653,36889,1,credit_card,3,358.53
37654,36890,1,boleto,1,110.00
37655,36891,1,credit_card,3,102.83
37656,36892,1,credit_card,10,277.79
37657,36893,1,boleto,1,19.29
37658,36894,1,credit_card,5,196.66
37659,36895,1,boleto,1,354.98
37660,36896,1,credit_card,3,138.24
37661,36897,1,credit_card,6,98.56
37662,36898,1,voucher,1,94.71
37663,36899,1,credit_card,3,190.18
37664,36900,1,credit_card,6,101.34
37665,36901,1,credit_card,8,342.02
37666,36902,1,credit_card,8,187.20
37667,36903,1,credit_card,3,83.79
37668,36904,1,boleto,1,213.74
37669,36905,1,credit_card,6,388.95
37670,36906,1,credit_card,1,99.90
37671,36907,1,credit_card,1,35.05
37672,36908,1,credit_card,7,71.58
37673,36909,1,credit_card,5,74.15
37674,36910,1,boleto,1,305.43
37675,36911,1,credit_card,1,86.58
37676,36912,1,credit_card,1,46.53
37677,36913,1,credit_card,4,162.70
37678,36914,1,credit_card,3,71.14
37679,36915,1,credit_card,2,194.50
37680,36916,1,credit_card,1,27.68
37681,36917,1,credit_card,2,70.72
37682,36918,1,credit_card,6,64.18
37683,35931,2,voucher,1,85.72
37684,36919,1,credit_card,8,184.69
37685,10971,2,credit_card,3,38.44
37686,36920,1,boleto,1,138.32
37687,36921,1,credit_card,1,396.24
37688,36922,1,credit_card,4,229.25
37689,36923,1,credit_card,1,125.15
37690,36924,1,credit_card,4,43.22
37691,36925,1,credit_card,6,66.61
37692,36926,1,credit_card,6,66.89
37693,36927,1,credit_card,1,287.96
37694,36928,1,boleto,1,156.24
37695,36929,1,credit_card,4,179.04
37696,36930,1,boleto,1,124.62
37697,36931,1,credit_card,10,305.01
37698,36932,1,credit_card,1,73.34
37699,36933,1,boleto,1,116.36
37700,36934,1,credit_card,7,147.41
37701,3045,4,voucher,1,25.28
37702,36935,1,credit_card,4,138.06
37703,36936,1,credit_card,2,359.85
37704,36937,1,credit_card,2,164.55
37705,36938,1,credit_card,4,48.22
37706,36939,1,credit_card,2,140.34
37707,36940,1,credit_card,2,46.53
37708,36941,1,credit_card,4,90.38
37709,36942,1,boleto,1,79.95
37710,36943,1,boleto,1,40.09
37711,36944,1,credit_card,2,122.98
37712,36945,1,credit_card,1,149.20
37713,36946,1,credit_card,2,89.03
37714,36947,1,boleto,1,255.44
37715,36948,1,boleto,1,71.54
37716,36949,1,credit_card,6,388.40
37717,36950,1,boleto,1,114.54
37718,36951,1,credit_card,2,96.15
37719,36952,1,credit_card,5,125.18
37720,36953,1,credit_card,1,53.75
37721,36954,1,credit_card,3,32.33
37722,36955,1,credit_card,3,64.00
37723,36956,1,boleto,1,209.40
37724,36957,1,credit_card,8,219.52
37725,36958,1,boleto,1,175.64
37726,36959,1,credit_card,1,39.88
37727,36960,1,credit_card,3,167.59
37728,36961,1,credit_card,10,185.94
37729,36962,1,boleto,1,18.76
37730,36963,1,credit_card,2,174.88
37731,36964,1,credit_card,1,168.50
37732,36965,1,boleto,1,65.10
37733,36966,1,credit_card,6,146.35
37734,36967,1,credit_card,2,136.80
37735,36968,1,debit_card,1,70.89
37736,36969,1,boleto,1,127.22
37737,36970,1,credit_card,2,251.74
37738,36971,1,credit_card,5,163.34
37739,36972,1,credit_card,1,137.04
37740,36973,1,credit_card,7,84.16
37741,36974,1,credit_card,2,49.65
37742,36975,1,boleto,1,76.78
37743,36976,1,boleto,1,77.57
37744,36977,1,credit_card,8,340.07
37745,14602,5,voucher,1,42.42
37746,15086,2,voucher,1,45.00
37747,36978,1,credit_card,3,222.89
37748,36979,1,credit_card,3,159.84
37749,36980,1,credit_card,1,62.28
37750,36981,1,credit_card,1,50.10
37751,24623,2,voucher,1,4.77
37752,36982,1,boleto,1,155.99
37753,36983,1,credit_card,8,112.25
37754,36984,1,credit_card,1,61.40
37755,36985,1,credit_card,8,81.12
37756,36986,1,credit_card,2,203.38
37757,36987,1,boleto,1,162.30
37758,36988,1,credit_card,3,119.25
37759,36989,1,credit_card,3,31.38
37760,36990,1,credit_card,1,92.07
37761,36991,1,credit_card,7,77.89
37762,36992,1,credit_card,2,52.45
37763,36993,1,credit_card,6,129.50
37764,36994,1,boleto,1,105.08
37765,36995,1,credit_card,2,217.02
37766,36996,1,credit_card,3,160.51
37767,36997,1,boleto,1,51.43
37768,36998,1,boleto,1,191.87
37769,36999,1,credit_card,4,210.60
37770,37000,1,credit_card,2,62.25
37771,37001,1,credit_card,3,170.08
37772,37002,1,credit_card,7,70.15
37773,37003,1,credit_card,10,259.85
37774,37004,1,credit_card,2,21.77
37775,37005,1,credit_card,8,370.80
37776,37006,1,credit_card,4,211.00
37777,37007,1,credit_card,1,35.00
37778,37008,1,credit_card,1,58.37
37779,37009,1,credit_card,1,22.34
37780,37010,1,credit_card,1,80.77
37781,37011,1,boleto,1,284.02
37782,37012,1,credit_card,1,90.44
37783,37013,1,credit_card,2,139.15
37784,37014,1,credit_card,1,28.40
37785,37015,1,credit_card,2,425.66
37786,37016,1,credit_card,7,71.63
37787,37017,1,boleto,1,53.76
37788,37018,1,boleto,1,113.00
37789,37019,1,boleto,1,162.03
37790,37020,1,boleto,1,40.10
37791,37021,1,credit_card,10,102.02
37792,37022,1,credit_card,2,57.23
37793,37023,1,credit_card,10,129.24
37794,37024,1,credit_card,2,159.76
37795,37025,1,boleto,1,197.43
37796,37026,1,credit_card,1,37.77
37797,37027,1,boleto,1,115.50
37798,37028,1,credit_card,7,530.90
37799,37029,1,boleto,1,80.10
37800,37030,1,boleto,1,43.39
37801,37031,1,credit_card,4,45.76
37802,37032,1,boleto,1,103.55
37803,37033,1,credit_card,5,279.51
37804,37034,1,credit_card,4,104.42
37805,37035,1,boleto,1,30.48
37806,37036,1,boleto,1,58.59
37807,37037,1,boleto,1,157.21
37808,37038,1,credit_card,7,76.66
37809,37039,1,credit_card,3,97.92
37810,37040,1,boleto,1,97.35
37811,37041,1,credit_card,15,200.35
37812,37042,1,credit_card,1,42.51
37813,37043,1,credit_card,9,91.16
37814,37044,1,credit_card,2,139.98
37815,37045,1,credit_card,1,61.20
37816,37046,1,credit_card,4,97.08
37817,37047,1,credit_card,3,32.80
37818,37048,1,credit_card,1,55.61
37819,37049,1,boleto,1,264.59
37820,37050,1,credit_card,3,141.09
37821,37051,1,credit_card,1,24.68
37822,37052,1,credit_card,3,171.29
37823,37053,1,boleto,1,123.47
37824,37054,1,credit_card,4,192.30
37825,37055,1,boleto,1,71.06
37826,37056,1,credit_card,3,32.69
37827,37057,1,credit_card,6,1659.84
37828,37058,1,boleto,1,151.71
37829,37059,1,credit_card,6,455.11
37830,37060,1,credit_card,2,344.33
37831,37061,1,boleto,1,179.34
37832,37062,1,credit_card,10,174.81
37833,37063,1,boleto,1,24.84
37834,37064,1,credit_card,2,139.60
37835,37065,1,boleto,1,245.27
37836,37066,1,credit_card,8,207.20
37837,37067,1,credit_card,5,57.70
37838,37068,1,credit_card,1,67.56
37839,37069,1,boleto,1,44.42
37840,37070,1,boleto,1,38.59
37841,37071,1,credit_card,3,34.23
37842,37072,1,credit_card,1,76.39
37843,37073,1,credit_card,8,452.41
37844,37074,1,credit_card,1,189.81
37845,37075,1,credit_card,4,265.40
37846,37076,1,credit_card,1,136.80
37847,37077,1,credit_card,2,80.56
37848,37078,1,credit_card,1,68.34
37849,37079,1,credit_card,1,69.73
37850,37080,1,credit_card,2,164.42
37851,37081,1,credit_card,2,106.92
37852,37082,1,credit_card,1,89.31
37853,37083,1,boleto,1,107.35
37854,37084,1,boleto,1,816.33
37855,37085,1,credit_card,6,299.70
37856,37086,1,credit_card,1,95.34
37857,37087,1,credit_card,1,32.13
37858,37088,1,boleto,1,196.50
37859,34369,2,voucher,1,193.26
37860,37089,1,credit_card,5,59.15
37861,37090,1,credit_card,1,47.26
37862,37091,1,credit_card,5,166.40
37863,37092,1,credit_card,2,237.59
37864,37093,1,credit_card,9,96.35
37865,37094,1,credit_card,2,166.35
37866,37095,1,credit_card,1,46.88
37867,37096,1,credit_card,4,48.30
37868,37097,1,boleto,1,87.80
37869,37098,1,credit_card,1,107.70
37870,37099,1,credit_card,5,107.55
